,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
97,1989,97,101,1,Senate,S. 5,"On the Amendment S.Amdt. 199: Roth Amdt. No. 199; To exempt child care earnings from the earnings test under the Social Security Act, and for other purposes.",1/2,22/6/1989,07:04PM,Amendment Agreed to,"To exempt child care earnings from the earnings test under the Social Security Act, and for other purposes.",100,0,
98,1989,98,101,1,Senate,S. 5,On the Motion to Table S.Amdt. 211: Motion To Table S.Amdt. 211; To delete provision relating to the rate of payment of child care providers.,1/2,22/6/1989,10:32PM,Motion to Table Agreed to,To delete provision relating to the rate of payment of child care providers.,59,40,
99,1989,99,101,1,Senate,S. 5,"On the Amendment S.Amdt. 222: Bentsen Amdt. No. 222; To provide for a perfecting amendment adding a supplemental earned income credit for families with young children, and for other purposes.",1/2,23/6/1989,01:14PM,Amendment Agreed to,"To provide for a perfecting amendment adding a supplemental earned income credit for families with young children, and for other purposes.",54,45,
100,1989,100,101,1,Senate,S. 5,On the Motion to Table S.Amdt. 225: Motion To Table S.Amdt. No. 225; To make certain provisions unseverable.,1/2,23/6/1989,03:16PM,Motion to Table Agreed to,To make certain provisions unseverable.,62,36,
101,1989,101,101,1,Senate,S. 5,On the Amendment S.Amdt. 223: Dole Amendment No. 223; To replace the tax credit for health insurance premiums with an increase in the earned income tax credit.,1/2,23/6/1989,03:49PM,Amendment Rejected,To replace the tax credit for health insurance premiums with an increase in the earned income tax credit.,44,53,
102,1989,102,101,1,Senate,S. 5,On the Motion to Table S.Amdt. 226: Motion To Table Amendment No. 226; To replace the tax credit for health insurance premiums with an increase in the dependent care tax credit.,1/2,23/6/1989,04:23PM,Motion to Table Agreed to,To replace the tax credit for health insurance premiums with an increase in the dependent care tax credit.,53,40,
103,1989,103,101,1,Senate,S. 5,On the Motion to Table S.Amdt. 227: Motion To Table Wilson Amendment No. 227; To permit States to use assistance provided under title I to offer child care tax credits to its residents.,1/2,23/6/1989,05:09PM,Motion to Table Agreed to,To permit States to use assistance provided under title I to offer child care tax credits to its residents.,55,33,
104,1989,104,101,1,Senate,S. 358,On the Amendment S.Amdt. 239: Mitchell Amendment No. 239; To adjust to lawful temporary resident status certain nationals of the People's Republic of China.,1/2,11/7/1989,05:03PM,Amendment Agreed to,To adjust to lawful temporary resident status certain nationals of the People's Republic of China.,97,0,
105,1989,105,101,1,Senate,PN326,On the Nomination: Nomination - Hecht,1/2,11/7/1989,05:59PM,Nomination Confirmed,"Chic Hecht, of Nevada, to be Ambassador to the Commonwealth of The Bahamas",78,19,
106,1989,106,101,1,Senate,S. 358,On the Amendment S.Amdt. 240: Helms Amendment No. 240; In the nature of a substitute.,1/2,12/7/1989,12:41PM,Amendment Rejected,In the nature of a substitute.,27,71,
107,1989,107,101,1,Senate,S. 358,On the Amendment S.Amdt. 244: Chafee Amendment No. 244; To provide temporary stay of deportation for certain eligible immigrants.,1/2,12/7/1989,02:20PM,Amendment Agreed to,To provide temporary stay of deportation for certain eligible immigrants.,61,38,
108,1989,108,101,1,Senate,S. 358,On the Amendment S.Amdt. 246: Bumpers Amendment No. 246; To strike out the employment creation visa category.,1/2,12/7/1989,03:59PM,Amendment Rejected,To strike out the employment creation visa category.,43,56,
109,1989,109,101,1,Senate,S. 358,On the Amendment S.Amdt. 238: Hatch Amendment No. 238; To prevent the reduction of family preference immigration below the level set in current law.,1/2,12/7/1989,06:54PM,Amendment Agreed to,To prevent the reduction of family preference immigration below the level set in current law.,62,36,
110,1989,110,101,1,Senate,S. 358,On the Amendment S.Amdt. 251: Simpson Amendment No. 251; Relating to English Language Ability.,1/2,13/7/1989,11:15AM,Amendment Rejected,Relating to English Language Ability.,43,56,
111,1989,111,101,1,Senate,S. 358,On the Amendment S.Amdt. 250: Exon Amendment No. 250; To prohibit Federal Benefits for Illegal Aliens.,1/2,13/7/1989,11:35AM,Amendment Agreed to,To prohibit Federal Benefits for Illegal Aliens.,93,6,
112,1989,112,101,1,Senate,S. 358,"On the Amendment S.Amdt. 254: Helms Amendment No. 254; To change the level, preference system for admission, of immigrants to the United States, and for other purposes.",1/2,13/7/1989,02:01PM,Amendment Rejected,"To change the level, preference system for admission, of immigrants to the United States, and for other purposes.",22,77,
113,1989,113,101,1,Senate,S. 358,On the Amendment S.Amdt. 252: Specter Amendment No. 252; To increase the number of business sponsored immigrants.,1/2,13/7/1989,02:29PM,Amendment Agreed to,To increase the number of business sponsored immigrants.,78,21,
114,1989,114,101,1,Senate,S. 358,On the Motion to Table S.Amdt. 255: Motion To Table Amendment No. 255; To prevent distortions in the reapportionment of the House of Representatives caused by the use of census population figures which include illegal aliens.,1/2,13/7/1989,04:04PM,Motion to Table Failed,To prevent distortions in the reapportionment of the House of Representatives caused by the use of census population figures which include illegal aliens.,41,58,
115,1989,115,101,1,Senate,S. 358,On the Motion to Table S.Amdt. 255: Motion To Table Point Of Order Re: Amendment No. 255; To prevent distortions in the reapportionment of the House of Representatives caused by the use of census population figures which include illegal aliens.,1/2,13/7/1989,04:48PM,Motion to Table Agreed to,To prevent distortions in the reapportionment of the House of Representatives caused by the use of census population figures which include illegal aliens.,56,43,
116,1989,116,101,1,Senate,S. 358,On the Amendment S.Amdt. 260: Boschwitz Amendment No. 260; To increase the number of immigrant admissions and reallocate the visa preferences for family reunification immigrants.,1/2,13/7/1989,05:46PM,Amendment Rejected,To increase the number of immigrant admissions and reallocate the visa preferences for family reunification immigrants.,46,52,
117,1989,117,101,1,Senate,S. 358,"On Passage of the Bill: S. 358; A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",1/2,13/7/1989,06:38PM,Bill Passed,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",81,17,
118,1989,118,101,1,Senate,S. 1160,On the Amendment S.Amdt. 271: Mitchell/Dole Amendment No. 271; Stating a policy toward additional sanctions against the People's Republic of China.,1/2,14/7/1989,01:33PM,Amendment Agreed to,Stating a policy toward additional sanctions against the People's Republic of China.,81,10,
119,1989,119,101,1,Senate,S. 1160,On the Amendment S.Amdt. 268: Moynihan Amendment No. 268; To prohibit soliciting or diverting funds to carry out activities for which United States assistance is prohibited.,1/2,18/7/1989,02:37PM,Amendment Agreed to,To prohibit soliciting or diverting funds to carry out activities for which United States assistance is prohibited.,57,42,
120,1989,120,101,1,Senate,S. 1160,On the Amendment S.Amdt. 279: Byrd Amendment No. 279; To provide relief for Turkish refugees fleeing Bulgaria.,1/2,18/7/1989,04:58PM,Amendment Agreed to,To provide relief for Turkish refugees fleeing Bulgaria.,99,0,
121,1989,121,101,1,Senate,S. 1160,On the Amendment S.Amdt. 278: Helms Amendment No. 278; To prevent contact with General Noriega or his representatives by American officials.,1/2,18/7/1989,05:41PM,Amendment Rejected,To prevent contact with General Noriega or his representatives by American officials.,37,62,
122,1989,122,101,1,Senate,S. 1160,On the Amendment S.Amdt. 277: Gore Amendment No. 277; To restrict political appointments to key posts.,1/2,18/7/1989,06:01PM,Amendment Rejected,To restrict political appointments to key posts.,20,79,
123,1989,123,101,1,Senate,S. 1160,On the Amendment S.Amdt. 290: Gore Amendment No. 290; To limit political appointments to the position of US Ambassador to 30%.,1/2,19/7/1989,03:20PM,Amendment Rejected,To limit political appointments to the position of US Ambassador to 30%.,38,61,
124,1989,124,101,1,Senate,S. 1160,On the Amendment S.Amdt. 295: Mack Amendment No. 295; To express the sense of the Congress regarding policy toward Cuba.,1/2,19/7/1989,03:40PM,Amendment Agreed to,To express the sense of the Congress regarding policy toward Cuba.,99,0,
125,1989,125,101,1,Senate,S. 1160,On the Motion to Table S.Amdt. 303: Motion To Table Domenici Amendment No. 303; To express the sense of the Congress regarding efforts by Mexico to control illegal narcotics-related activities.,1/2,19/7/1989,05:31PM,Motion to Table Failed,To express the sense of the Congress regarding efforts by Mexico to control illegal narcotics-related activities.,37,62,
126,1989,126,101,1,Senate,S. 1160,On the Motion to Table S.Amdt. 315: Motion To Table Amendment No. 315; To preserve existing law with respect to consideration of resolutions of decertification.,1/2,19/7/1989,07:57PM,Motion to Table Failed,To preserve existing law with respect to consideration of resolutions of decertification.,25,71,
127,1989,127,101,1,Senate,S. 1160,On the Amendment S.Amdt. 327: Dole - Mitchell Amendment No. 327; Expressing the sense of the Senate concerning the situation in Lebanon.,1/2,19/7/1989,08:33PM,Amendment Agreed to,Expressing the sense of the Senate concerning the situation in Lebanon.,94,0,
128,1989,128,101,1,Senate,S. 83,"On Passage of the Bill: S. 83; An Act to establish the United States Enrichment Corporation to operate the Federal uranium enrichment program on a profitable and efficient basis in order to maximize the long term assistance economic value to the United States, to provide assistance to the domestic uranium industry and to provide a Federal contribution for the reclamation of mill tailings generated pursuant to Federal defense contracts at active uranium and thorium processing sites.",1/2,20/7/1989,09:30AM,Bill Passed,"An Act to establish the United States Enrichment Corporation to operate the Federal uranium enrichment program on a profitable and efficient basis in order to maximize the long term assistance economic value to the United States, to provide assistance to the domestic uranium industry and to provide a Federal contribution for the reclamation of mill tailings generated pursuant to Federal defense contracts at active uranium and thorium processing sites.",73,26,
129,1989,129,101,1,Senate,S. 1160,On the Motion to Table S.Amdt. 333: Motion To Table Mack Amendment No. 333; To prohibit certain transactions between United States owned or controlled firms and Cuba.,1/2,20/7/1989,12:31PM,Motion to Table Failed,To prohibit certain transactions between United States owned or controlled firms and Cuba.,13,82,
130,1989,130,101,1,Senate,S. 1160,On the Amendment S.Amdt. 324: Armstrong Amendment No. 324; Relative to Chinese nationals who flee coercive population control policies.,1/2,20/7/1989,12:52PM,Amendment Agreed to,Relative to Chinese nationals who flee coercive population control policies.,95,0,
131,1989,131,101,1,Senate,S. 1160,"On the Motion to Table S.Amdt. 270: Motion To Table Amendment No. 270; To prohibit negotiations with terrorists responsible for the murder, injury, or kidnapping of an American citizen.",1/2,20/7/1989,03:12PM,Motion to Table Agreed to,"To prohibit negotiations with terrorists responsible for the murder, injury, or kidnapping of an American citizen.",75,23,
132,1989,132,101,1,Senate,S. 1160,"On the Amendment S.Amdt. 364: Mitchell Amendment No. 364; Of a perfecting nature, to prohibit negotiations with certain Palestine Liberation Organization representatives.",1/2,20/7/1989,03:46PM,Amendment Agreed to,"Of a perfecting nature, to prohibit negotiations with certain Palestine Liberation Organization representatives.",97,1,
133,1989,133,101,1,Senate,S. 1160,On the Amendment S.Amdt. 366: Graham Amendment No. 366; Relating to Soviet-bloc military assistance for Central America.,1/2,20/7/1989,05:17PM,Amendment Agreed to,Relating to Soviet-bloc military assistance for Central America.,98,0,
134,1989,134,101,1,Senate,S. 1160,"On the Amendment S.Amdt. 367: Lautenberg Amendment No. 367; To establish certain categories of Soviet and Vietnamese nationals for which evidence needed to prove refugee status is lessened, and to provide for adjustment to permanent resident status of certain Soviet and Vietnamese parolees.",1/2,20/7/1989,05:38PM,Amendment Agreed to,"To establish certain categories of Soviet and Vietnamese nationals for which evidence needed to prove refugee status is lessened, and to provide for adjustment to permanent resident status of certain Soviet and Vietnamese parolees.",97,0,
135,1989,135,101,1,Senate,S. 1160,On the Amendment S.Amdt. 381: Pell Amendment No. 381; To establish policy concerning the provision of assistance to a free and independent Cambodia.,1/2,20/7/1989,09:29PM,Amendment Agreed to,To establish policy concerning the provision of assistance to a free and independent Cambodia.,97,1,
136,1989,136,101,1,Senate,S. 1160,On the Amendment S.Amdt. 382: Robb Amendment No. 382; Relating to assistance for the Cambodian people.,1/2,20/7/1989,10:28PM,Amendment Agreed to,Relating to assistance for the Cambodian people.,59,39,
137,1989,137,101,1,Senate,S.Res. 156,"On the Resolution: S. Res. 156; A resolution to express the sense of the Senate with respect to the Apollo 11 lunar mission, the International Space Station Freedom program, and the ""Mission to Planet Earth"".",1/2,20/7/1989,10:57PM,Resolution Agreed to,"A resolution to express the sense of the Senate with respect to the Apollo 11 lunar mission, the International Space Station Freedom program, and the ""Mission to Planet Earth"".",97,0,
138,1989,138,101,1,Senate,S. 1160,On the Amendment S.Amdt. 355: Helms Amendment No. 355; To strike the provision of the bill concerning the Moscow Embassy thereby maintaining current law.,1/2,21/7/1989,12:25AM,Amendment Agreed to,To strike the provision of the bill concerning the Moscow Embassy thereby maintaining current law.,56,42,
139,1989,139,101,1,Senate,S. 1160,On the Amendment S.Amdt. 388: Wilson Amendment No. 388; Regarding direct negotiations between the Arab states and Israel.,1/2,21/7/1989,12:43AM,Amendment Agreed to,Regarding direct negotiations between the Arab states and Israel.,90,8,
140,1989,140,101,1,Senate,S. 1352,On the Amendment S.Amdt. 392: Nunn Amendment No. 392; To authorize appropriations of additional amounts for fiscal years 1990 and 1991 for procurement of missiles for the Armed Forces.,1/2,24/7/1989,05:45PM,Amendment Agreed to,To authorize appropriations of additional amounts for fiscal years 1990 and 1991 for procurement of missiles for the Armed Forces.,91,0,
141,1989,141,101,1,Senate,S. 1352,On the Amendment S.Amdt. 400: SP141; To authorize funds for the reserve components of the Armed Forces for fiscal years 1990 and 1991.,1/2,25/7/1989,06:42PM,Amendment Agreed to,To authorize funds for the reserve components of the Armed Forces for fiscal years 1990 and 1991.,98,1,
142,1989,142,101,1,Senate,S. 1352,On the Amendment S.Amdt. 400: Nunn Amendment No. 400; To authorize funds for the reserve components of the Armed Forces for fiscal years 1990 and 1991.,1/2,25/7/1989,07:00PM,Amendment Agreed to,To authorize funds for the reserve components of the Armed Forces for fiscal years 1990 and 1991.,99,0,
143,1989,143,101,1,Senate,S. 1352,"On the Amendment S.Amdt. 401: Nunn Amendment No. 401; To authorize appropriations for fiscal year 1990 for the Army and Marine Corps for research, development, test, and evaluation to develop improved weapons and equipment for small infantry units.",1/2,25/7/1989,07:11PM,Amendment Agreed to,"To authorize appropriations for fiscal year 1990 for the Army and Marine Corps for research, development, test, and evaluation to develop improved weapons and equipment for small infantry units.",98,1,
144,1989,144,101,1,Senate,H.R. 2788,"On the Motion to Table: Committee Amendment - Section 119; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1990, and for other purposes.",1/2,26/7/1989,04:55PM,Motion to Table Agreed to,"A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1990, and for other purposes.",72,27,
145,1989,145,101,1,Senate,H.R. 2788,"On the Motion to Table S.Amdt. 423: Motion To Table Fowler Amendment No. 423; To increase appropriations for resource management and land acquisition programs of the Fish and Wildlife Service, for operation of the National Park Service, for national recreation and preservation programs, for the Historic Preservation Fund, for State and private forestry programs, and for general expenses of the Forest Service, and to decrease appropriations for construction programs of the Forest Service.",1/2,26/7/1989,07:00PM,Motion to Table Failed,"To increase appropriations for resource management and land acquisition programs of the Fish and Wildlife Service, for operation of the National Park Service, for national recreation and preservation programs, for the Historic Preservation Fund, for State and private forestry programs, and for general expenses of the Forest Service, and to decrease appropriations for construction programs of the Forest Service.",47,52,
146,1989,146,101,1,Senate,H.R. 2788,"On the Amendment S.Amdt. 423: Fowler Amendment No. 423; To increase appropriations for resource management and land acquisition programs of the Fish and Wildlife Service, for operation of the National Park Service, for national recreation and preservation programs, for the Historic Preservation Fund, for State and private forestry programs, and for general expenses of the Forest Service, and to decrease appropriations for construction programs of the Forest Service.",1/2,26/7/1989,07:22PM,Amendment Agreed to,"To increase appropriations for resource management and land acquisition programs of the Fish and Wildlife Service, for operation of the National Park Service, for national recreation and preservation programs, for the Historic Preservation Fund, for State and private forestry programs, and for general expenses of the Forest Service, and to decrease appropriations for construction programs of the Forest Service.",55,44,
147,1989,147,101,1,Senate,H.R. 2696,On the Motion S.Amdt. 444: Motion To Waive Amendment No. 444; To delay for 1 year the provisions of the Medicare Catastrophic Coverage Act of 1988.,3/5,27/7/1989,06:05PM,Motion Rejected,To delay for 1 year the provisions of the Medicare Catastrophic Coverage Act of 1988.,40,58,
148,1989,148,101,1,Senate,S. 1352,On the Motion to Table S.Amdt. 500: Division I Of Amdt. No. 500; To reduce funds for the SDI program and increase funds for certain other programs.,1/2,27/7/1989,09:17PM,Motion to Table Agreed to,To reduce funds for the SDI program and increase funds for certain other programs.,50,47,
149,1989,149,101,1,Senate,S. 1352,"On the Amendment S.Amdt. 524: Mitchell - Dole Amendment No. 524; Expressing the sense of the Senate's outrage by the kidnapping and reports of execution of Lt. Col. William R. Higgins, and condemns such actions.",1/2,31/7/1989,05:50PM,Amendment Agreed to,"Expressing the sense of the Senate's outrage by the kidnapping and reports of execution of Lt. Col. William R. Higgins, and condemns such actions.",99,0,
150,1989,150,101,1,Senate,S. 1352,"On the Motion to Table S.Amdt. 471: Motion To Table Kennedy Amendment No. 471; To prohibit the use of funds authorized to be appropriated for preparation of the construction of the Special Isotope Separation Plant, Idaho Falls, Idaho.",1/2,31/7/1989,06:08PM,Motion to Table Agreed to,"To prohibit the use of funds authorized to be appropriated for preparation of the construction of the Special Isotope Separation Plant, Idaho Falls, Idaho.",50,49,
151,1989,151,101,1,Senate,S. 1352,On the Amendment S.Amdt. 518: Kennedy Amendment No. 518; To provide for a military child care program.,1/2,31/7/1989,06:23PM,Amendment Agreed to,To provide for a military child care program.,94,5,
152,1989,152,101,1,Senate,S. 1352,On the Motion to Table S.Amdt. 535: Motion To Table Amdt No. 535; To reduce certain authorizations of appropriations for the MX rail garrison program and to increase authorizations for certain other programs.,1/2,1/8/1989,12:05PM,Motion to Table Agreed to,To reduce certain authorizations of appropriations for the MX rail garrison program and to increase authorizations for certain other programs.,61,39,
153,1989,153,101,1,Senate,S. 1352,On the Amendment S.Amdt. 472: Cohen Amdt. No. 472; Expressing the sense of the Senate on the procurement of the B-2 aircraft.,1/2,1/8/1989,12:25PM,Amendment Agreed to,Expressing the sense of the Senate on the procurement of the B-2 aircraft.,93,7,
154,1989,154,101,1,Senate,S. 1352,"On the Motion to Table S.Amdt. 486: Motion To Table Amdt No. 486; To prohibit membership or observer status in, or financing from, certain organizations or the extension of other benefits to the Union of Soviet Socialist Republics unless certain conditions are met.",1/2,1/8/1989,05:29PM,Motion to Table Agreed to,"To prohibit membership or observer status in, or financing from, certain organizations or the extension of other benefits to the Union of Soviet Socialist Republics unless certain conditions are met.",73,27,
155,1989,155,101,1,Senate,S. 1352,On the Motion to Table S.Amdt. 614: Motion To Table Amdt No.614; To authorize Federal law enforcement agencies to use appropriate force to compel airborne drug traffickers to comply with instructions to land their aircraft.,1/2,1/8/1989,06:30PM,Motion to Table Failed,To authorize Federal law enforcement agencies to use appropriate force to compel airborne drug traffickers to comply with instructions to land their aircraft.,45,55,
156,1989,156,101,1,Senate,S. 1352,On the Motion to Table S.Amdt. 458: Motion To Table Glenn Amdt No. 458; To eliminate the authority of the Secretary of Defense to prescribe rates of pay for certain employment positions.,1/2,1/8/1989,08:14PM,Motion to Table Agreed to,To eliminate the authority of the Secretary of Defense to prescribe rates of pay for certain employment positions.,69,31,
157,1989,157,101,1,Senate,S. 1352,On the Amendment S.Amdt. 621: Nunn Amdt. No. 621; Providing for funding of the Anti-Drug Abuse Act of 1988 with unobligated 1989 fiscal year funds.,1/2,2/8/1989,12:30AM,Amendment Agreed to,Providing for funding of the Anti-Drug Abuse Act of 1988 with unobligated 1989 fiscal year funds.,90,9,
158,1989,158,101,1,Senate,S. 1352,On the Motion to Table S.Amdt. 646: Motion To Table Amdt No. 646; To provide funds for a limited deployment of an accidental launch protection system.,1/2,2/8/1989,10:36AM,Motion to Table Agreed to,To provide funds for a limited deployment of an accidental launch protection system.,53,44,
159,1989,159,101,1,Senate,S. 1352,"On the Cloture Motion: Cloture Motion; An original bill to authorize appropriations for fiscal years 1990 and 1991 for military functions of the Department of Defense and to prescribe military personnel levels for such Department for fiscal years 1990 and 1991, and for other purposes.",3/5,2/8/1989,11:37AM,Cloture Motion Agreed to,"An original bill to authorize appropriations for fiscal years 1990 and 1991 for military functions of the Department of Defense and to prescribe military personnel levels for such Department for fiscal years 1990 and 1991, and for other purposes.",84,13,
160,1989,160,101,1,Senate,S. 1352,On the Motion to Table S.Amdt. 595: Motion To Table Amdt No. 595; Relating to the Military Service Academies requirements for active duty service.,1/2,2/8/1989,05:32PM,Motion to Table Failed,Relating to the Military Service Academies requirements for active duty service.,45,55,
161,1989,161,101,1,Senate,S. 1352,"On Passage of the Bill: DoD Authorization; An original bill to authorize appropriations for fiscal years 1990 and 1991 for military functions of the Department of Defense and to prescribe military personnel levels for such Department for fiscal years 1990 and 1991, and for other purposes.",1/2,2/8/1989,07:47PM,Bill Passed,"An original bill to authorize appropriations for fiscal years 1990 and 1991 for military functions of the Department of Defense and to prescribe military personnel levels for such Department for fiscal years 1990 and 1991, and for other purposes.",95,4,
162,1989,162,101,1,Senate,S. 1153,"On the Motion to Table: Motion To Table Agent Orange Bill; A bill to amend title 38, United States Code, to provide for the establishment of presumptions of service-connection between certain diseases experienced by veterans who served in Vietnam era and exposure to certain toxic herbicide agents used in Vietnam; to provide for interim benefits for veterans of such service who have certain diseases; to improve the reporting requirements relating to the ""Ranch Hand Study""; and for other purposes.",1/2,3/8/1989,11:00AM,Motion to Table Failed,"A bill to amend title 38, United States Code, to provide for the establishment of presumptions of service-connection between certain diseases experienced by veterans who served in Vietnam era and exposure to certain toxic herbicide agents used in Vietnam; to provide for interim benefits for veterans of such service who have certain diseases; to improve the reporting requirements relating to the ""Ranch Hand Study""; and for other purposes.",8,92,
163,1989,163,101,1,Senate,S. 686,On the Motion to Table S.Amdt. 669: Motion To Table Amdt No. 669; To require double hulls on new tankers operating in U.S. waters.,1/2,3/8/1989,01:37PM,Motion to Table Agreed to,To require double hulls on new tankers operating in U.S. waters.,51,48,
164,1989,164,101,1,Senate,S. 686,On the Motion to Table S.Amdt. 667: Motion To Table Gorton  Amdt No. 667; To provide for strict liability.,1/2,3/8/1989,03:43PM,Motion to Table Agreed to,To provide for strict liability.,52,48,
165,1989,165,101,1,Senate,S. 686,"On the Motion to Table S.Amdt. 670: Motion To Table Johnson Amdt No. 670; To establish a Wetlands Protection, Restoration, and Enhancement Fund to preserve, protect, enhance, restore, or create coastal wetlands.",1/2,3/8/1989,04:43PM,Motion to Table Agreed to,"To establish a Wetlands Protection, Restoration, and Enhancement Fund to preserve, protect, enhance, restore, or create coastal wetlands.",72,28,
166,1989,166,101,1,Senate,H.R. 1278,"On the Motion: Motion To Waive The Budget Act; A bill to reform, recapitalize, and consolidate the Federal deposit insurance system, to enhance the regulatory and enforcement powers of Federal financial institutions regulatory agencies, and for other purposes.",3/5,3/8/1989,07:26PM,Motion Rejected,"A bill to reform, recapitalize, and consolidate the Federal deposit insurance system, to enhance the regulatory and enforcement powers of Federal financial institutions regulatory agencies, and for other purposes.",54,46,
167,1989,167,101,1,Senate,S. 686,"On the Motion to Table S.Amdt. 676: Motion To Table Amdt No. 676; To provide for total removal costs plus $75,000,000.",1/2,3/8/1989,09:06PM,Motion to Table Failed,"To provide for total removal costs plus $75,000,000.",34,66,
168,1989,168,101,1,Senate,S. 686,On Passage of the Bill: Oil Spill Liability Bill; A bill to consolidate and improve laws providing compensation and establishing liability for oil spills.,1/2,4/8/1989,12:56PM,Bill Passed,A bill to consolidate and improve laws providing compensation and establishing liability for oil spills.,99,0,
169,1989,169,101,1,Senate,H.R. 3014,On the Amendment S.Amdt. 698: Wilson Amdt. No. 698; Regarding reduction of Congressional newsletter costs.,1/2,7/9/1989,01:44PM,Amendment Agreed to,Regarding reduction of Congressional newsletter costs.,83,8,
170,1989,170,101,1,Senate,S. 933,On the Motion S.Amdt. 709: Hatch Amdt. 709; To provide a refundable tax credit for the costs of small businesses complying with the public accommodations requirement.,3/5,7/9/1989,04:22PM,Motion Rejected,To provide a refundable tax credit for the costs of small businesses complying with the public accommodations requirement.,48,44,
171,1989,171,101,1,Senate,S. 933,On the Amendment S.Amdt. 713: Boschwitz Amdt. No. 713; To require a judge to consider if a defendant who is accused of discrimination on the basis of disability has acted in good faith.,1/2,7/9/1989,05:44PM,Amendment Agreed to,To require a judge to consider if a defendant who is accused of discrimination on the basis of disability has acted in good faith.,90,0,
172,1989,172,101,1,Senate,H.R. 3014,"On Passage of the Bill: H.R. 3014 - Bill Passed; A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 1990, and for other purposes.",1/2,7/9/1989,07:04PM,Bill Passed,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 1990, and for other purposes.",81,9,
173,1989,173,101,1,Senate,S. 933,On Passage of the Bill: ADA Bill; A bill to establish a clear and comprehensive prohibition of discrimination on the basis of disability.,1/2,7/9/1989,08:35PM,Bill Passed,A bill to establish a clear and comprehensive prohibition of discrimination on the basis of disability.,76,8,
174,1989,174,101,1,Senate,PN194,On the Nomination: Gregg Nomination,1/2,12/9/1989,06:15PM,Nomination Confirmed,"Donald Phinney Gregg, of Maryland, to be Ambassador to the Republic of Korea",66,33,
175,1989,175,101,1,Senate,S.J.Res. 113,"On Overriding the Veto: Veto Message; A joint resolution prohibiting the export of technology, defense articles, and defense services to codevelop or coproduce the FSX aircraft with Japan.",2/3,13/9/1989,05:15PM,Veto Sustained,"A joint resolution prohibiting the export of technology, defense articles, and defense services to codevelop or coproduce the FSX aircraft with Japan.",66,34,
176,1989,176,101,1,Senate,H.R. 3015,"On the Cloture Motion: Cloture Motion On Committee Amdt. On Page 71; A bill making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30, 1990, and for other purposes.",3/5,14/9/1989,10:40AM,Cloture Motion Agreed to,"A bill making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30, 1990, and for other purposes.",77,21,
177,1989,177,101,1,Senate,H.R. 3015,"On the Decision of the Chair: Shall Decision Of Chair Stand; A bill making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30, 1990, and for other purposes.",1/2,14/9/1989,12:01PM,Decision of Chair Not Sustained,"A bill making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30, 1990, and for other purposes.",34,65,
178,1989,178,101,1,Senate,H.R. 3026,"On the Amendment S.Amdt. 752: Helms Amdt. No. 752; To transfer $150,000 from the D.C. Statehood Commission to the Drug Emergency Fund.",1/2,14/9/1989,05:35PM,Amendment Agreed to,"To transfer $150,000 from the D.C. Statehood Commission to the Drug Emergency Fund.",97,2,
179,1989,179,101,1,Senate,H.R. 3026,"On Passage of the Bill: H.R. 3026; A bill making appropriations for the government of the District of Columbia and other activities chargeable in whole or in part against the revenue of said District for the fiscal year ending September 30, 1990, and for other purposes.",1/2,14/9/1989,06:57PM,Bill Passed,"A bill making appropriations for the government of the District of Columbia and other activities chargeable in whole or in part against the revenue of said District for the fiscal year ending September 30, 1990, and for other purposes.",56,43,
180,1989,180,101,1,Senate,H.R. 3012,"On Passage of the Bill: H.R. 3012; A bill making appropriations for military construction for the Department of Defense for the fiscal year ending September 30, 1990, and for other purposes.",1/2,15/9/1989,11:49AM,Bill Passed,"A bill making appropriations for military construction for the Department of Defense for the fiscal year ending September 30, 1990, and for other purposes.",93,1,
181,1989,181,101,1,Senate,H.R. 2916,On the Motion to Table S.Amdt. 765: Nickles Amendment No. 765; To provide skills training to tenants of public amd assisted housing who are welfare recipients or who are unemployed by permitting such tenants to perform various construction and repair activities on public and assisted housing projects and to exempt such individuals from the Davis-Bacon Act.,1/2,19/9/1989,02:11PM,Motion to Table Agreed to,To provide skills training to tenants of public amd assisted housing who are welfare recipients or who are unemployed by permitting such tenants to perform various construction and repair activities on public and assisted housing projects and to exempt such individuals from the Davis-Bacon Act.,58,42,
182,1989,182,101,1,Senate,H.R. 2916,On the Motion to Table S.Amdt. 767: Motion To Table Nickles Amdt.  No. 767; To modify the FHA mortgage insurance program.,1/2,19/9/1989,03:34PM,Motion to Table Agreed to,To modify the FHA mortgage insurance program.,50,49,
