,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
120,1991,120,102,1,Senate,S. 1241,On the Cloture Motion: 2nd cloture; A bill to control and reduce violent crime.,3/5,10/7/1991,02:14PM,Cloture Motion Rejected,A bill to control and reduce violent crime.,56,43,1
121,1991,121,102,1,Senate,H.R. 2427,On the Motion to Table S.Amdt. 686: bumpers ssc amdt; To prohibit the use of funds for the superconducting super collider.,1/2,10/7/1991,03:14PM,Motion to Table Agreed to,To prohibit the use of funds for the superconducting super collider.,62,37,1
122,1991,122,102,1,Senate,H.R. 2427,"On Passage of the Bill: final passage; A bill making appropriations for energy and water development for the fiscal year ending September 30, 1992, and for other purposes.",1/2,10/7/1991,04:09PM,Bill Passed,"A bill making appropriations for energy and water development for the fiscal year ending September 30, 1992, and for other purposes.",96,3,1
123,1991,123,102,1,Senate,S. 1241,On the Cloture Motion: cloture motion; A bill to control and reduce violent crime.,3/5,10/7/1991,08:29PM,Cloture Motion Agreed to,A bill to control and reduce violent crime.,71,27,2
124,1991,124,102,1,Senate,H.R. 2622,On the Amendment S.Amdt. 732: deconcini amdt; To increase funding for the Postal Service for revenue forgone on free and reduced rate mail for certain preferred mailers.,1/2,11/7/1991,03:41PM,Amendment Agreed to,To increase funding for the Postal Service for revenue forgone on free and reduced rate mail for certain preferred mailers.,98,0,2
125,1991,125,102,1,Senate,S. 1241,On Passage of the Bill: final passage; A bill to control and reduce violent crime.,1/2,11/7/1991,09:35PM,Bill Passed,A bill to control and reduce violent crime.,71,26,3
126,1991,126,102,1,Senate,H.R. 2622,On the Motion to Table S.Amdt. 748: motion to table kohl amdt; To increase appropriations for Internal Revenue Service tax law enforcement and reduce appropriations for Custom Service operation and maintenance.,1/2,15/7/1991,07:00PM,Motion to Table Agreed to,To increase appropriations for Internal Revenue Service tax law enforcement and reduce appropriations for Custom Service operation and maintenance.,78,16,6
127,1991,127,102,1,Senate,H.R. 2622,On the Motion to Table S.Amdt. 733: smith amdt; Relative to the application of Maine State income taxes on New Hampshire residents who work at Portsmith Naval Shipyard.,1/2,15/7/1991,07:25PM,Motion to Table Agreed to,Relative to the application of Maine State income taxes on New Hampshire residents who work at Portsmith Naval Shipyard.,72,22,6
128,1991,128,102,1,Senate,S. 323,"On the Amendment S.Amdt. 754: durenberger amdt; Providing for the referral of individuals who are pregnant for appropriate prenatal medical care, including referrals to prenatal health care providers who perform abortions, but prohibiting referrals to such providers whose principal business is the provision of abortions.",1/2,16/7/1991,03:42PM,Amendment Rejected,"Providing for the referral of individuals who are pregnant for appropriate prenatal medical care, including referrals to prenatal health care providers who perform abortions, but prohibiting referrals to such providers whose principal business is the provision of abortions.",35,64,1
129,1991,129,102,1,Senate,S. 323,On the Amendment S.Amdt. 755: cochran amdt; To clarify that no health professional is prohibited from providing information concerning any legal option regarding pregnancy.,1/2,16/7/1991,05:34PM,Amendment Rejected,To clarify that no health professional is prohibited from providing information concerning any legal option regarding pregnancy.,14,85,1
130,1991,130,102,1,Senate,S. 323,On the Amendment S.Amdt. 758: mitchell amdt.; To require entities receiving grants under title X of the Public Health Service Act to provide parental notice or consent in the case of minor patients who request an abortion.,1/2,16/7/1991,07:16PM,Amendment Agreed to,To require entities receiving grants under title X of the Public Health Service Act to provide parental notice or consent in the case of minor patients who request an abortion.,54,45,1
131,1991,131,102,1,Senate,S. 323,On the Amendment S.Amdt. 756: coats amdt; To require entities receiving grants under title X of the Public Health Service Act provide for parental notification in the case of minor patients who request an abortion.,1/2,16/7/1991,07:38PM,Amendment Agreed to,To require entities receiving grants under title X of the Public Health Service Act provide for parental notification in the case of minor patients who request an abortion.,52,47,1
132,1991,132,102,1,Senate,H.R. 2519,On the Amendment S.Amdt. 769: bumpers amdt; To reduce appropriations for a space station and apply reductions to other purposes.,1/2,17/7/1991,06:46PM,Amendment Rejected,To reduce appropriations for a space station and apply reductions to other purposes.,35,64,1
133,1991,133,102,1,Senate,H.R. 2506,"On the Amendment S.Amdt. 770: byrd amdt.; To provide for an equalization in certain rates of pay, to apply the honoria ban and the provisions of title V of the Ethics in Government Act of 1978 to Senators and officers and employees of the Senate, and for other purposes.",1/2,17/7/1991,09:32PM,Amendment Agreed to,"To provide for an equalization in certain rates of pay, to apply the honoria ban and the provisions of title V of the Ethics in Government Act of 1978 to Senators and officers and employees of the Senate, and for other purposes.",53,45,
134,1991,134,102,1,Senate,S. 250,"On the Cloture Motion: cloture motion rejected; A bill to establish national voter registration procedures for Federal elections, and for other purposes.",3/5,18/7/1991,10:04AM,Cloture Motion Rejected,"A bill to establish national voter registration procedures for Federal elections, and for other purposes.",57,41,2
135,1991,135,102,1,Senate,H.R. 2622,On the Amendment S.Amdt. 780: helms amdt; To ensure that criminals convicted of child pornography offenses serve time in prison.,1/2,18/7/1991,02:01PM,Amendment Agreed to,To ensure that criminals convicted of child pornography offenses serve time in prison.,99,0,1
136,1991,136,102,1,Senate,H.R. 2622,"On the Amendment S.Amdt. 734: helms amdt; To make it a Federal crime for a doctor, dentist or other health care professional who has AIDS and knows it to perform invasive medical procedures without informing the patient.",1/2,18/7/1991,02:31PM,Amendment Agreed to,"To make it a Federal crime for a doctor, dentist or other health care professional who has AIDS and knows it to perform invasive medical procedures without informing the patient.",81,18,1
137,1991,137,102,1,Senate,H.R. 2622,On the Amendment S.Amdt. 781: Dole amdt.; To require States to adopt the recommendations of the Centers for Disease Control concerning the transmission of the HIV virus by health care professionals to patients.,1/2,18/7/1991,02:47PM,Amendment Agreed to,To require States to adopt the recommendations of the Centers for Disease Control concerning the transmission of the HIV virus by health care professionals to patients.,99,0,1
138,1991,138,102,1,Senate,H.R. 2622,"On Passage of the Bill: final passage; A bill making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 1992, and for other purposes.",1/2,18/7/1991,03:00PM,Bill Passed,"A bill making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 1992, and for other purposes.",91,8,1
139,1991,139,102,1,Senate,H.R. 2519,On the Cloture Motion S.Amdt. 794: cloture motion; To require financial institution regulatory authorities to make certain information available to the public in relation to the resolution of a failed depository institution by the Federal Savings and Loan Insurance Corporation involving the use of public funds.,3/5,18/7/1991,07:25PM,Cloture Motion Rejected,To require financial institution regulatory authorities to make certain information available to the public in relation to the resolution of a failed depository institution by the Federal Savings and Loan Insurance Corporation involving the use of public funds.,57,40,3
140,1991,140,102,1,Senate,S. 250,"On the Cloture Motion: cloture motion; A bill to establish national voter registration procedures for Federal elections, and for other purposes.",3/5,18/7/1991,07:49PM,Cloture Motion Rejected,"A bill to establish national voter registration procedures for Federal elections, and for other purposes.",59,40,1
141,1991,141,102,1,Senate,S. 1367,"On the Amendment S.Amdt. 802: bingamanamdt; To express Congress' findings with respect to the trade practices of the People's Republic of China, to specify additional areas of trade in which the People's Republic of China needs to make significant progress, to require the President to take action with respect to certain trade practices and human rights violations, and for other purposes.",1/2,22/7/1991,07:35PM,Amendment Agreed to,"To express Congress' findings with respect to the trade practices of the People's Republic of China, to specify additional areas of trade in which the People's Republic of China needs to make significant progress, to require the President to take action with respect to certain trade practices and human rights violations, and for other purposes.",55,35,10
142,1991,142,102,1,Senate,H.R. 2212,"On Passage of the Bill: final passage; A bill regarding the extension of most-favored-nation treatment to the products of the People's Republic of China, and for other purposes.",1/2,23/7/1991,07:44PM,Bill Passed,"A bill regarding the extension of most-favored-nation treatment to the products of the People's Republic of China, and for other purposes.",55,44,1
143,1991,143,102,1,Senate,S. 1435,"On the Cloture Motion: cloture motion; An original bill to amend the Foreign Assistance Act of 1961 and the Arms Export Control Act, and related statutory provisions, to authorize economic and security assistance programs for fiscal years 1992 and 1993, and for other purposes.",3/5,24/7/1991,10:46AM,Cloture Motion Agreed to,"An original bill to amend the Foreign Assistance Act of 1961 and the Arms Export Control Act, and related statutory provisions, to authorize economic and security assistance programs for fiscal years 1992 and 1993, and for other purposes.",87,10,3
144,1991,144,102,1,Senate,S. 1435,On the Motion to Table S.Amdt. 808: helms amdt; Providing for a reduction in the amounts authorized to be appropriated for Foreign Assistance programs in favor of increasing amounts authorized for Education and Law Enforcement services.,1/2,24/7/1991,12:03PM,Motion to Table Agreed to,Providing for a reduction in the amounts authorized to be appropriated for Foreign Assistance programs in favor of increasing amounts authorized for Education and Law Enforcement services.,87,12,1
145,1991,145,102,1,Senate,S. 1435,On the Amendment S.Amdt. 816: helms amdt; Providing that none of the funds authorized to be appropriated by the Act shall be available to the Soviet Union unless the President has certified that the Soviet Union has ceased all direct or indirect military or economic assistance to Cuba.,1/2,24/7/1991,03:45PM,Amendment Agreed to,Providing that none of the funds authorized to be appropriated by the Act shall be available to the Soviet Union unless the President has certified that the Soviet Union has ceased all direct or indirect military or economic assistance to Cuba.,98,1,1
146,1991,146,102,1,Senate,S. 1435,"On the Motion to Table S.Amdt. 822: motion to table dixon amdt; To strike section 305, relating to purchases of United States goods and services.",1/2,24/7/1991,07:59PM,Motion to Table Agreed to,"To strike section 305, relating to purchases of United States goods and services.",56,41,3
147,1991,147,102,1,Senate,S. 1435,On the Amendment S.Amdt. 832: boren amdt; To provide funding for capital projects and for other purposes.,1/2,25/7/1991,03:07PM,Amendment Agreed to,To provide funding for capital projects and for other purposes.,99,0,1
148,1991,148,102,1,Senate,S. 1435,On the Motion to Table S.Amdt. 833: dodd amdt; To place restrictions on United States assistance for El Salvador.,1/2,25/7/1991,06:37PM,Motion to Table Failed,To place restrictions on United States assistance for El Salvador.,43,56,1
149,1991,149,102,1,Senate,S. 1435,On the Amendment S.Amdt. 835: Brown amdt. no. 835; To strike the additional U.S. contribution to the International Monetary Fund.,1/2,25/7/1991,10:34PM,Amendment Rejected,To strike the additional U.S. contribution to the International Monetary Fund.,31,65,4
150,1991,150,102,1,Senate,S. 1435,On the Cloture Motion S.Amdt. 833: Cloture on Dodd amdt. no. 833; To place restrictions on United States assistance for El Salvador.,3/5,25/7/1991,11:01PM,Cloture Motion Rejected,To place restrictions on United States assistance for El Salvador.,52,44,4
151,1991,151,102,1,Senate,S. 1435,On the Cloture Motion S.Amdt. 827: cloture on simon amdt; To authorize funding for the United Nations Population Fund.,3/5,25/7/1991,11:20PM,Cloture Motion Agreed to,To authorize funding for the United Nations Population Fund.,63,33,4
152,1991,152,102,1,Senate,S. 1435,On the Motion to Table S.Amdt. 823: motion to table; To require the transmittal of certain information to the Congress in connection with any arms sales to Middle East countries.,1/2,26/7/1991,01:27PM,Motion to Table Failed,To require the transmittal of certain information to the Congress in connection with any arms sales to Middle East countries.,39,57,4
153,1991,153,102,1,Senate,H.R. 2508,"On Passage of the Bill: foreign assistance bill; A bill to amend the Foreign Assistance Act of 1961 to rewrite the authorities of that Act in order to establish more effective assistance programs and eliminate obsolete and inconsistent provisions, to amend the Arms Export Control Act and to redesignate that Act as the Defense Trade and Export Control Act, to authorize appropriations for foreign assistance programs for fiscal years 1992 and 1993, and for other purposes.",1/2,26/7/1991,02:51PM,Bill Passed,"A bill to amend the Foreign Assistance Act of 1961 to rewrite the authorities of that Act in order to establish more effective assistance programs and eliminate obsolete and inconsistent provisions, to amend the Arms Export Control Act and to redesignate that Act as the Defense Trade and Export Control Act, to authorize appropriations for foreign assistance programs for fiscal years 1992 and 1993, and for other purposes.",74,18,8
154,1991,154,102,1,Senate,S. 1433,"On the Motion to Table S.Amdt. 912: motion to table wofford amdt; To strike funds for USIA's ""Worldnet"" television program.",1/2,29/7/1991,07:51PM,Motion to Table Agreed to,"To strike funds for USIA's ""Worldnet"" television program.",55,42,3
155,1991,155,102,1,Senate,S. 1433,On the Motion to Table S.Amdt. 892: motion to table pressler amdt; To encourage employment of U. S. citizens by certain international organizations.,1/2,29/7/1991,08:12PM,Motion to Table Failed,To encourage employment of U. S. citizens by certain international organizations.,25,72,3
156,1991,156,102,1,Senate,S. 1433,On the Motion to Table S.Amdt. 896: motion to table helms amdt; Striking new authority relating to reimbursement for protecting private citizens while in New York City.,1/2,29/7/1991,08:27PM,Motion to Table Agreed to,Striking new authority relating to reimbursement for protecting private citizens while in New York City.,57,40,3
157,1991,157,102,1,Senate,H.R. 1415,"On Passage of the Bill: final passage; A bill to authorize appropriations for fiscal years 1992 and 1993 for the Department of State, and for other purposes.",1/2,29/7/1991,08:40PM,Bill Passed,"A bill to authorize appropriations for fiscal years 1992 and 1993 for the Department of State, and for other purposes.",86,11,3
158,1991,158,102,1,Senate,S. 1554,"On the Cloture Motion: cloture motion; A bill to provide emergency unemployment compensation, and for other purposes.",3/5,29/7/1991,09:01PM,Cloture Motion Agreed to,"A bill to provide emergency unemployment compensation, and for other purposes.",96,1,3
159,1991,159,102,1,Senate,H.R. 2698,On the Amendment S.Amdt. 917: leahyamdt; Concerning the duration of wetlands easements for landowners.,1/2,30/7/1991,02:20PM,Amendment Agreed to,Concerning the duration of wetlands easements for landowners.,76,22,2
160,1991,160,102,1,Senate,H.R. 2698,"On Passage of the Bill: ag approp; A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 1992, and for other purposes.",1/2,30/7/1991,03:51PM,Bill Passed,"A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 1992, and for other purposes.",92,7,1
161,1991,161,102,1,Senate,H.R. 2608,On the Motion to Table S.Amdt. 938: helms amdt; To provide that no person incarcerated in a federal or state penal institution shall receive any funds appropriated to carry out subpart 1 of part A of title IV of the Higher Education Act of 1965.,1/2,30/7/1991,06:57PM,Motion to Table Failed,To provide that no person incarcerated in a federal or state penal institution shall receive any funds appropriated to carry out subpart 1 of part A of title IV of the Higher Education Act of 1965.,38,60,2
162,1991,162,102,1,Senate,H.R. 2608,On the Motion to Table S.Amdt. 939: motion to table; To protect health care professionals from infection with the etiologic agent for the human immunodeficiency virus.,1/2,30/7/1991,08:25PM,Motion to Table Failed,To protect health care professionals from infection with the etiologic agent for the human immunodeficiency virus.,44,55,1
163,1991,163,102,1,Senate,H.R. 2608,"On the Motion to Table S.Amdt. 944: motion to table; To require the transfer of $48,410,000 from the Legal Services Corporation to the Federal Bureau of Investigation.",1/2,31/7/1991,10:40AM,Motion to Table Agreed to,"To require the transfer of $48,410,000 from the Legal Services Corporation to the Federal Bureau of Investigation.",73,26,1
164,1991,164,102,1,Senate,H.R. 2608,On the Motion to Table S.Amdt. 946: motion to table; To provide additional funds for the border patrol program.,1/2,31/7/1991,11:02AM,Motion to Table Agreed to,To provide additional funds for the border patrol program.,56,43,1
165,1991,165,102,1,Senate,H.R. 2608,"On Passage of the Bill: final passage; A bill making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1992, and for other purposes.",1/2,31/7/1991,11:14AM,Bill Passed,"A bill making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1992, and for other purposes.",86,13,1
166,1991,166,102,1,Senate,S. 1507,On the Amendment S.Amdt. 949: glenn amdt.; To authorize the Secretary of Defense to waive restrictions on the assignment of women in the Armed Forces in order to enhance the effectiveness of the Commission on the Assignment of Women in the Armed Forces.,1/2,31/7/1991,02:45PM,Amendment Agreed to,To authorize the Secretary of Defense to waive restrictions on the assignment of women in the Armed Forces in order to enhance the effectiveness of the Commission on the Assignment of Women in the Armed Forces.,96,3,1
167,1991,167,102,1,Senate,S. 1507,On the Motion to Table S.Amdt. 948: roth amdt; To authorize the Secretaries of the military departments to prescribe the conditions under which female members of the armed forces may be assigned to duty in aircraft that are engaged in combat missions.,1/2,31/7/1991,03:13PM,Motion to Table Failed,To authorize the Secretaries of the military departments to prescribe the conditions under which female members of the armed forces may be assigned to duty in aircraft that are engaged in combat missions.,30,69,1
168,1991,168,102,1,Senate,S. 1507,On the Amendment S.Amdt. 950: gore amdt; To revise the strategy for the Strategic Defense Initiative.,1/2,31/7/1991,09:18PM,Amendment Rejected,To revise the strategy for the Strategic Defense Initiative.,39,60,1
169,1991,169,102,1,Senate,S. 1507,On the Amendment S.Amdt. 957: bingaman amdt; To revise the strategy for the Strategic Defense Initiative.,1/2,31/7/1991,10:42PM,Amendment Rejected,To revise the strategy for the Strategic Defense Initiative.,43,56,1
170,1991,170,102,1,Senate,S. 1507,On the Amendment S.Amdt. 979: levin amdt; To set forth policy regarding the continued adherence of the United States to the ABM Treaty.,1/2,1/8/1991,10:28AM,Amendment Agreed to,To set forth policy regarding the continued adherence of the United States to the ABM Treaty.,99,0,1
171,1991,171,102,1,Senate,S. 1507,On the Motion to Table S.Amdt. 980: motion to table; To reduce the authorization of appropriations for fiscal year 1992 for the Strategic Defense Initiative.,1/2,1/8/1991,11:56AM,Motion to Table Agreed to,To reduce the authorization of appropriations for fiscal year 1992 for the Strategic Defense Initiative.,60,38,2
172,1991,172,102,1,Senate,S. 1507,"On the Motion to Table S.Amdt. 981: s.1507; To strike the deployment date in Section 211, the ""Missile Defense Act of 1991"".",1/2,1/8/1991,12:22PM,Motion to Table Agreed to,"To strike the deployment date in Section 211, the ""Missile Defense Act of 1991"".",64,34,2
173,1991,173,102,1,Senate,S. 1507,"On the Amendment S.Amdt. 994: bumpers amdt; To reallocate for deficit reduction and the SDI the amount authorized to be appropriated for the Defense Agencies for fiscal year 1992 for research, development, test, and evaluation.",1/2,1/8/1991,02:27PM,Amendment Rejected,"To reallocate for deficit reduction and the SDI the amount authorized to be appropriated for the Defense Agencies for fiscal year 1992 for research, development, test, and evaluation.",46,52,
174,1991,174,102,1,Senate,S. 1507,On the Amendment S.Amdt. 1017: leahy amdt; To terminate the new production of B-2 bomber aircraft.,1/2,1/8/1991,07:05PM,Amendment Rejected,To terminate the new production of B-2 bomber aircraft.,42,57,1
175,1991,175,102,1,Senate,S. 1507,On the Motion to Table S.Amdt. 1034: motion to table; To provide for the conveyance of closed military installations to the neighboring communities in certain cases.,1/2,2/8/1991,10:10AM,Motion to Table Failed,To provide for the conveyance of closed military installations to the neighboring communities in certain cases.,30,67,3
176,1991,176,102,1,Senate,S. 1507,On the Motion to Table S.Amdt. 1037: motion to table; To prohibit the use of funds for the short range attack missile tactical (SRAM T) program.,1/2,2/8/1991,11:05AM,Motion to Table Agreed to,To prohibit the use of funds for the short range attack missile tactical (SRAM T) program.,51,47,2
177,1991,177,102,1,Senate,S. 1507,"On the Cloture Motion S.Amdt. 1038: cloture - wirth amdt; To amend title 10, United States Code, regarding the entitlement of members of the Armed Forces and their dependents to receive reproductive health services in uniformed services medical facilities outside the United States.",3/5,2/8/1991,12:18PM,Cloture Motion Rejected,"To amend title 10, United States Code, regarding the entitlement of members of the Armed Forces and their dependents to receive reproductive health services in uniformed services medical facilities outside the United States.",58,40,2
178,1991,178,102,1,Senate,S. 1507,"On the Amendment S.Amdt. 1040: dole amdt; To support the use of all necessary means to accomplish the elimination of Iraq's chemical, biological and nuclear weapons capability.",1/2,2/8/1991,01:40PM,Amendment Agreed to,"To support the use of all necessary means to accomplish the elimination of Iraq's chemical, biological and nuclear weapons capability.",97,2,1
179,1991,179,102,1,Senate,S. 1507,"On the Motion to Table S.Amdt. 1046: motion to table; To amend title 10, United States Code, regarding the method for pricing tobacco products for sale in commissaries, exchanges, and ships' stores and the use of the proceeds from such sales.",1/2,2/8/1991,05:15PM,Motion to Table Agreed to,"To amend title 10, United States Code, regarding the method for pricing tobacco products for sale in commissaries, exchanges, and ships' stores and the use of the proceeds from such sales.",55,43,2
180,1991,180,102,1,Senate,S. 1507,On the Motion to Table S.Amdt. 1048: motion to table; To limit the use of funds for the Rail Garrison MX (RGMX) program.,1/2,2/8/1991,07:00PM,Motion to Table Agreed to,To limit the use of funds for the Rail Garrison MX (RGMX) program.,49,48,3
181,1991,181,102,1,Senate,S. 1507,"On the Motion to Table: motion to table; An act to authorize appropriations for fiscal year 1992 and 1993 for military activities of the Department of Defense, for military construction, and for defense activities and other national security functions of the Department of Energy, to prescribe personnel strengths for such fiscal years for the Armed Forces, and for other purposes.",1/2,2/8/1991,08:01PM,Motion to Table Failed,"An act to authorize appropriations for fiscal year 1992 and 1993 for military activities of the Department of Defense, for military construction, and for defense activities and other national security functions of the Department of Energy, to prescribe personnel strengths for such fiscal years for the Armed Forces, and for other purposes.",34,60,6
182,1991,182,102,1,Senate,H.R. 2707,"On the Motion S.Amdt. 1083: motion to waive; To increase the amounts made available for disease control, biomedical research, mental health,low-income home energy assistance, legalization assistance grants Head Start, Chapter I basic grants, and Pell grants, offset from defense.",3/5,10/9/1991,06:27PM,Motion Rejected,"To increase the amounts made available for disease control, biomedical research, mental health,low-income home energy assistance, legalization assistance grants Head Start, Chapter I basic grants, and Pell grants, offset from defense.",28,69,3
183,1991,183,102,1,Senate,H.R. 2707,"On the Amendment S.Amdt. 1084: harkin amdt; To increase the amounts made available for disease control, Low-Income Home Energy Assistance, Chapter I basic and concentration grants, Impact Aid, vocational education, supplemental educational opportunity grants, TRIO, and foreign language higher education, offset by delayed obligations.",1/2,11/9/1991,01:15PM,Amendment Agreed to,"To increase the amounts made available for disease control, Low-Income Home Energy Assistance, Chapter I basic and concentration grants, Impact Aid, vocational education, supplemental educational opportunity grants, TRIO, and foreign language higher education, offset by delayed obligations.",79,21,
184,1991,184,102,1,Senate,H.R. 2707,On the Amendment S.Amdt. 1101: dole-mitchell amdt; To require the Secretary of Labor to promulgate final rules and regulations concerning occupational exposures to bloodborne pathogens.,1/2,11/9/1991,01:41PM,Amendment Agreed to,To require the Secretary of Labor to promulgate final rules and regulations concerning occupational exposures to bloodborne pathogens.,99,1,
185,1991,185,102,1,Senate,H.R. 2707,On the Amendment S.Amdt. 1107: nickles amdt; To protect the health and well-being of young people and the integrity of their families.,1/2,11/9/1991,06:00PM,Amendment Rejected,To protect the health and well-being of young people and the integrity of their families.,45,55,
186,1991,186,102,1,Senate,H.R. 2707,On the Amendment S.Amdt. 1108: kassebaum amdt.; To require entities receiving assistance under title X of the Public Health Service Act to provide for parental notification in the case of minor patients who request an abortion.,1/2,11/9/1991,06:37PM,Amendment Agreed to,To require entities receiving assistance under title X of the Public Health Service Act to provide for parental notification in the case of minor patients who request an abortion.,92,8,
187,1991,187,102,1,Senate,H.R. 2707,"Whether the Amendment is Germane S.Amdt. 1106: helms amdt; To amend title VII of the Civil Rights Act of 1964 to reflect the original intent of the authors of such Act by prohibiting preferrential treatment on the basis of race, color, religion, sex or national origin.",1/2,11/9/1991,07:28PM,Amendment Not Germane,"To amend title VII of the Civil Rights Act of 1964 to reflect the original intent of the authors of such Act by prohibiting preferrential treatment on the basis of race, color, religion, sex or national origin.",33,67,
188,1991,188,102,1,Senate,H.R. 2707,"On the Motion to Table S.Amdt. 1114: motion to table; Provided that funds made available under this heading to conduct the SHARP survey of adult sexual behavior and the American Teenage Survey of adolescent sexual behavior shall instead be expended, at the the same outlay rate, to carry out title XX of the Public Health Service Act.",1/2,12/9/1991,06:31PM,Motion to Table Failed,"Provided that funds made available under this heading to conduct the SHARP survey of adult sexual behavior and the American Teenage Survey of adolescent sexual behavior shall instead be expended, at the the same outlay rate, to carry out title XX of the Public Health Service Act.",34,66,
189,1991,189,102,1,Senate,H.R. 2707,"On Passage of the Bill: passage; A bill making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies, for the fiscal year ending September 30, 1992, and for other purposes.",1/2,12/9/1991,06:58PM,Bill Passed,"A bill making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies, for the fiscal year ending September 30, 1992, and for other purposes.",78,22,
190,1991,190,102,1,Senate,H.R. 2686,On the Motion S.Amdt. 1124: motion to waive CBA; To protect the natural and cultural resources of the Grand Canyon and Glen Canyon.,3/5,13/9/1991,10:50AM,Motion Rejected,To protect the natural and cultural resources of the Grand Canyon and Glen Canyon.,34,65,1
191,1991,191,102,1,Senate,H.R. 2686,On the Motion to Table S.Amdt. 1128: motion to table; To place a moratorium on the patenting of mining claims under the general mining laws.,1/2,13/9/1991,02:34PM,Motion to Table Agreed to,To place a moratorium on the patenting of mining claims under the general mining laws.,47,46,7
192,1991,192,102,1,Senate,Treaty Doc. 101-22,"On the Resolution of Ratification: agreement with U.S.S.R on the maritime boundary; The Agreement between the United States of America and the Union of Soviet Socialist Republics on the Maritime Boundary, with Annex, signed at Washington, June 1, 1990",2/3,16/9/1991,06:39PM,Resolution of Ratification Agreed to,"The Agreement between the United States of America and the Union of Soviet Socialist Republics on the Maritime Boundary, with Annex, signed at Washington, June 1, 1990",86,6,8
193,1991,193,102,1,Senate,H.R. 2942,"On the Motion to Table S.Amdt. 1158: motion to table; To provide that appropriations for highway demonstration projects be distributed to the States in the ratio which was established under the ""Surface Transportation Efficiency Act of 1991"".",1/2,17/9/1991,02:34PM,Motion to Table Agreed to,"To provide that appropriations for highway demonstration projects be distributed to the States in the ratio which was established under the ""Surface Transportation Efficiency Act of 1991"".",84,14,2
194,1991,194,102,1,Senate,H.R. 2942,"On Passage of the Bill: final passage; A bill making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30, 1992, and for other purposes.",1/2,17/9/1991,02:58PM,Bill Passed,"A bill making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30, 1992, and for other purposes.",95,3,2
195,1991,195,102,1,Senate,H.R. 2686,On the Motion to Table S.Amdt. 1138: motion to table; To increase grazing fees assessed to ranchers on Forest Service and Bureau of Land Management Lands.,1/2,17/9/1991,03:17PM,Motion to Table Agreed to,To increase grazing fees assessed to ranchers on Forest Service and Bureau of Land Management Lands.,60,38,2
196,1991,196,102,1,Senate,H.R. 2686,On the Amendment S.Amdt. 1174: kassebaum amdt. 1174; To reduce funding for grants and administration of the National Endowment for the Arts.,1/2,19/9/1991,12:45PM,Amendment Rejected,To reduce funding for grants and administration of the National Endowment for the Arts.,27,67,6
197,1991,197,102,1,Senate,H.R. 2686,"On the Amendment S.Amdt. 1175: helms amdt; To prohibit the use of funds from the National Endowment for the Arts to promote, produce, disseminate, or distribute obscene materials.",1/2,19/9/1991,03:09PM,Amendment Agreed to,"To prohibit the use of funds from the National Endowment for the Arts to promote, produce, disseminate, or distribute obscene materials.",68,28,4
198,1991,198,102,1,Senate,S.J.Res. 186,On the Joint Resolution:  ; A joint resolution suspending certain provisions of law pursuant to section 258(a)(2) of the Balanced Budget and Emergency Deficit Control Act of 1985.,1/2,19/9/1991,09:22PM,Joint Resolution Defeated,A joint resolution suspending certain provisions of law pursuant to section 258(a)(2) of the Balanced Budget and Emergency Deficit Control Act of 1985.,8,88,4
199,1991,199,102,1,Senate,H.R. 2686,"On the Cloture Motion S.Amdt. 1165: cloture - sanford amdt; To settle an agreement dated July 30, 1943, between the Secretary of the Interior of the U.S., the State of North Carolina, the Tennessee Valley Authority, and Swain County, N.C.",3/5,19/9/1991,09:45PM,Cloture Motion Rejected,"To settle an agreement dated July 30, 1943, between the Secretary of the Interior of the U.S., the State of North Carolina, the Tennessee Valley Authority, and Swain County, N.C.",55,41,4
200,1991,200,102,1,Senate,H.R. 2686,"On Passage of the Bill: final passage; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1992, and for other purposes.",1/2,19/9/1991,10:14PM,Bill Passed,"A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1992, and for other purposes.",93,3,4
201,1991,201,102,1,Senate,S. 1722,On the Motion to Table S.Amdt. 1185: Motion To Table Amendment No. 1185; To provide for a substitute amendment.,1/2,24/9/1991,07:15PM,Motion to Table Agreed to,To provide for a substitute amendment.,57,42,1
