,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
81,1994,81,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1602: sasser amdt no 1602 (as modified); To state the sense of the Congress that health care reform should contribute to deficit reduction.,1/2,25/3/1994,12:09PM,Amendment Rejected,To state the sense of the Congress that health care reform should contribute to deficit reduction.,45,53,2
82,1994,82,103,2,Senate,H.Con.Res. 218,"On the Concurrent Resolution: H.CON.RES.218; A concurrent resolution setting forth the congressional budget for the United States Government for fiscal years 1995, 1996, 1997, 1998, and 1999.",1/2,25/3/1994,12:59PM,Concurrent Resolution Agreed to,,57,40,3
83,1994,83,103,2,Senate,H.R. 1804,"On the Motion to Proceed: Motion to Proceed to Conference Report on H.R.1804; A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",1/2,25/3/1994,01:34PM,Motion to Proceed Agreed to,"A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",83,12,5
84,1994,84,103,2,Senate,H.R. 1804,"On the Motion for Attendance: motion to instruct sergeant-at-arms; A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",1/2,26/3/1994,12:10AM,Motion for Attendance Agreed to,"A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",75,9,16
85,1994,85,103,2,Senate,H.R. 1804,"On the Cloture Motion: cloture motion re:conf. rept. on h.r.1804; A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",3/5,26/3/1994,12:33AM,Cloture Motion Agreed to,"A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",62,23,15
86,1994,86,103,2,Senate,H.R. 1804,"On the Conference Report: conference report h.r.1804; A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",1/2,26/3/1994,12:50AM,Conference Report Agreed to,"A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",63,22,15
87,1994,87,103,2,Senate,S. 21,On the Amendment S.Amdt. 1620: Wallop Amdt. No. 1620; To redesignate the Mojave National Park a Mojave National Monument to be administered by the Bureau of Land Management.,1/2,12/4/1994,02:46PM,Amendment Rejected,To redesignate the Mojave National Park a Mojave National Monument to be administered by the Bureau of Land Management.,35,62,3
88,1994,88,103,2,Senate,S. 21,On the Amendment S.Amdt. 1623: Bennett Amdt. No. 1623; To provide that certain designations will not occur until substantially all inholdings have been acquired by the Federal government.,1/2,12/4/1994,04:43PM,Amendment Rejected,To provide that certain designations will not occur until substantially all inholdings have been acquired by the Federal government.,34,64,2
89,1994,89,103,2,Senate,S. 21,"On Passage of the Bill: Passage S. 21, as amended; A bill to designate certain lands in the California Desert as wilderness, to establish Death Valley, Joshua Tree, and Mojave National Parks, and for other purposes.",1/2,13/4/1994,10:06AM,Bill Passed,"A bill to designate certain lands in the California Desert as wilderness, to establish Death Valley, Joshua Tree, and Mojave National Parks, and for other purposes.",69,29,2
90,1994,90,103,2,Senate,S. 455,"On Passage of the Bill: S. 455 as Amended; A bill to amend title 31, United States Code, to increase Federal payments to units of general local government for entitlement lands, and for other purposes.",1/2,13/4/1994,12:45PM,Bill Passed,"A bill to amend title 31, United States Code, to increase Federal payments to units of general local government for entitlement lands, and for other purposes.",78,20,2
91,1994,91,103,2,Senate,S. 1970,"On Passage of the Bill: s.1970, final passage; An original bill to authorize the Secretary of Agriculture to reorganize the Department of Agriculture, and for other purposes.",1/2,13/4/1994,03:57PM,Bill Passed,"An original bill to authorize the Secretary of Agriculture to reorganize the Department of Agriculture, and for other purposes.",98,1,1
92,1994,92,103,2,Senate,PN777,On the Nomination: Nomination - Rosemary Barkett to be U.S. Circuit Judge,1/2,14/4/1994,03:16PM,Nomination Confirmed,"Margaret A. Browning, of Pennsylvania, to be a Member of the National Labor Relations Board for the term of five years expiring August 27, 1996",61,37,2
93,1994,93,103,2,Senate,PN1210,On the Nomination: nomination: adm kelso II to be admiral on the retired list,1/2,19/4/1994,08:32PM,Nomination Confirmed,"Adm. Frank B. Kelso II, in the Navy, to be Admiral",54,43,3
94,1994,94,103,2,Senate,S. 540,"On the Amendment S.Amdt. 1632: McCain Amdt. No. 1632; To express the sense of the Senate that all parking areas reserved at Washington National Airport and Dulles International Airport for Members of Congress and other Government officials should be open for use by the public, and for other purposes.",1/2,20/4/1994,01:17PM,Amendment Rejected,"To express the sense of the Senate that all parking areas reserved at Washington National Airport and Dulles International Airport for Members of Congress and other Government officials should be open for use by the public, and for other purposes.",44,53,3
95,1994,95,103,2,Senate,S. 540,"On the Motion to Table S.Amdt. 1637: motion to table Reid amdt.; To amend section 109 of title 11, United States Code, to preclude a person from being a debtor under chapter 13 of that title if the person has previously been such a debtor within 3 years.",1/2,20/4/1994,06:02PM,Motion to Table Agreed to,"To amend section 109 of title 11, United States Code, to preclude a person from being a debtor under chapter 13 of that title if the person has previously been such a debtor within 3 years.",60,34,6
96,1994,96,103,2,Senate,S. 540,"On Passage of the Bill: s.540, as amended; A bill to improve the administration of the bankruptcy system, address certain commercial issues and consumer issues in bankruptcy, and establish a commission to study and make recommendations on problems with the bankruptcy system, and for other purposes.",1/2,21/4/1994,09:22PM,Bill Passed,"A bill to improve the administration of the bankruptcy system, address certain commercial issues and consumer issues in bankruptcy, and establish a commission to study and make recommendations on problems with the bankruptcy system, and for other purposes.",94,0,6
97,1994,97,103,2,Senate,S. 783,On the Amendment S.Amdt. 1669: Levin Amdt. No. 1669; To express the sense of the Senate regarding the protection of accounting principles.,1/2,3/5/1994,06:25PM,Amendment Agreed to,To express the sense of the Senate regarding the protection of accounting principles.,94,2,4
98,1994,98,103,2,Senate,S. 783,On the Amendment S.Amdt. 1668: Lieberman Amdt. No. 1668 as amended; To express the sense of the Senate that the Financial Accounting Standards Board should maintain the current accounting treatment of employee stock options and employee stock purchase plans.,1/2,3/5/1994,06:50PM,Amendment Agreed to,To express the sense of the Senate that the Financial Accounting Standards Board should maintain the current accounting treatment of employee stock options and employee stock purchase plans.,88,9,3
99,1994,99,103,2,Senate,S. 783,On the Motion to Table S.Amdt. 1671: Motion to Table Simon Amdt. No. 1671; To establish a Privacy Protection Commission.,1/2,4/5/1994,12:06PM,Motion to Table Agreed to,To establish a Privacy Protection Commission.,77,21,2
100,1994,100,103,2,Senate,S. 783,"On Passage of the Bill: S.783, as Amended; A bill to amend the Fair Credit Reporting Act, and for other purposes.",1/2,4/5/1994,02:31PM,Bill Passed,"A bill to amend the Fair Credit Reporting Act, and for other purposes.",87,10,3
101,1994,101,103,2,Senate,S. 1935,"On the Amendment S.Amdt. 1674: mcconnell amdt no. 1674; To modify the gift provisions and provide enhanced penalties for violations of the gift rule and for violations of Senate rules subject to reprimand, and for other purposes.",1/2,5/5/1994,01:57PM,Amendment Rejected,"To modify the gift provisions and provide enhanced penalties for violations of the gift rule and for violations of Senate rules subject to reprimand, and for other purposes.",39,59,2
102,1994,102,103,2,Senate,S. 1935,"On the Amendment S.Amdt. 1678: bumpers amdt no. 1678, as modified; To prohibit the provision of gifts and other benefits from non-lobbyists to members of Congress and their staff.",1/2,5/5/1994,09:43PM,Amendment Agreed to,To prohibit the provision of gifts and other benefits from non-lobbyists to members of Congress and their staff.,90,3,7
103,1994,103,103,2,Senate,S. 1935,On the Amendment S.Amdt. 1680: burns amdt no.1680; To reduce the pay of Members of Congress by 15%.,1/2,5/5/1994,10:06PM,Amendment Rejected,To reduce the pay of Members of Congress by 15%.,34,59,7
104,1994,104,103,2,Senate,S. 1935,"On the Amendment S.Amdt. 1679: murkowski amdt no. 1679; To prohibit the acceptance of any gift, directly or indirectly, from a political action committee.",1/2,5/5/1994,10:28PM,Amendment Agreed to,"To prohibit the acceptance of any gift, directly or indirectly, from a political action committee.",66,29,5
105,1994,105,103,2,Senate,S. 1935,On the Amendment S.Amdt. 1681: murksowski amdt no. 1681; To permit reimbursement for travel and lodging at charity events.,1/2,5/5/1994,11:08PM,Amendment Rejected,To permit reimbursement for travel and lodging at charity events.,37,58,5
106,1994,106,103,2,Senate,S. 1935,On the Amendment S.Amdt. 1685: D'Amato Amdt. No. 1685; To express the sense of the Senate concerning the Racial Justice Act.,1/2,11/5/1994,05:01PM,Amendment Agreed to,To express the sense of the Senate concerning the Racial Justice Act.,58,41,1
107,1994,107,103,2,Senate,S. 1935,"On Passage of the Bill: S.1935 as Amended; An Act to limit the acceptance of gifts, meals, and travel by Members of Congress and congressional staff, and for other purposes.",1/2,11/5/1994,05:26PM,Bill Passed,"An Act to limit the acceptance of gifts, meals, and travel by Members of Congress and congressional staff, and for other purposes.",95,4,1
108,1994,108,103,2,Senate,S. 978,"On Passage of the Bill: S.978 as Amended; A bill to establish programs to promote environmental technology, and for other purposes.",1/2,11/5/1994,05:49PM,Bill Passed,"A bill to establish programs to promote environmental technology, and for other purposes.",85,14,1
109,1994,109,103,2,Senate,S. 2000,"On the Conference Report: Conference Report to S. 2000; A bill to authorize appropriations for fiscal years 1995 through 1998 to carry out the Head Start Act and the Community Services Block Grant Act, and for other purposes.",1/2,11/5/1994,06:07PM,Conference Report Agreed to,"A bill to authorize appropriations for fiscal years 1995 through 1998 to carry out the Head Start Act and the Community Services Block Grant Act, and for other purposes.",98,1,1
110,1994,110,103,2,Senate,S. 2042,"On the Amendment S.Amdt. 1696: mitchell amdt no.1696 as modified; To approve and authorize the use of United States airpower to implement the North Atlantic Treaty Organization (NATO) exclusion zones around the U.N. designated safe areas in Bosnia-Herzegovina, to protect UNPROFOR forces, and to seek the removal of the arms embargo of the Government of Bosnia-Herzegovina.",1/2,12/5/1994,12:45PM,Amendment Agreed to,"To approve and authorize the use of United States airpower to implement the North Atlantic Treaty Organization (NATO) exclusion zones around the U.N. designated safe areas in Bosnia-Herzegovina, to protect UNPROFOR forces, and to seek the removal of the arms embargo of the Government of Bosnia-Herzegovina.",50,49,1
111,1994,111,103,2,Senate,S. 2042,On the Amendment S.Amdt. 1695: dole amdt no. 1695; To provide for the termination of the United States arms embargo of the Government of Bosnia and Herzegovina.,1/2,12/5/1994,01:06PM,Amendment Agreed to,To provide for the termination of the United States arms embargo of the Government of Bosnia and Herzegovina.,50,49,1
112,1994,112,103,2,Senate,S. 636,"On the Conference Report: conference report to accompany s.636; A bill to amend the Public Health Service Act to permit individuals to have freedom of access to certain medical clinics and facilities, and for other purposes.",1/2,12/5/1994,01:24PM,Conference Report Agreed to,"A bill to amend the Public Health Service Act to permit individuals to have freedom of access to certain medical clinics and facilities, and for other purposes.",69,30,1
113,1994,113,103,2,Senate,H.Con.Res. 218,"On the Conference Report: h.con.res.218; A concurrent resolution setting forth the congressional budget for the United States Government for fiscal years 1995, 1996, 1997, 1998, and 1999.",1/2,12/5/1994,03:33PM,Conference Report Agreed to,,53,46,1
114,1994,114,103,2,Senate,S. 2019,On the Motion to Table S.Amdt. 1711: Motion to Table DeConcini Amdt. No. 1711; To provide for the transfer of funds for the construction of a treatment works to provide treatment of municipal sewage and industrial waste in the United States-Mexico border area.,1/2,17/5/1994,02:30PM,Motion to Table Agreed to,To provide for the transfer of funds for the construction of a treatment works to provide treatment of municipal sewage and industrial waste in the United States-Mexico border area.,75,23,2
115,1994,115,103,2,Senate,S. 2019,On the Motion to Table S.Amdt. 1712: Motion to Table Gregg Amdt. No. 1712; To prohibit the assessment or collection of penalties against a community if the noncompliance of the community with the Safe Drinking Water Act results from an unfunded Federal mandate.,1/2,17/5/1994,05:37PM,Motion to Table Agreed to,To prohibit the assessment or collection of penalties against a community if the noncompliance of the community with the Safe Drinking Water Act results from an unfunded Federal mandate.,56,43,1
116,1994,116,103,2,Senate,S. 2019,On the Amendment S.Amdt. 1714: Faircloth Amdt. No. 1714; To strike the provisions relating to labor standards.,1/2,17/5/1994,06:00PM,Amendment Rejected,To strike the provisions relating to labor standards.,39,60,1
117,1994,117,103,2,Senate,S. 2019,On the Amendment S.Amdt. 1720: Johnston Amdt. No. 1720; To require risk assessment and cost-benefit analysis regarding major human health or environmental regulations promulgated by the Environmental Protection Agency.,1/2,18/5/1994,03:45PM,Amendment Agreed to,To require risk assessment and cost-benefit analysis regarding major human health or environmental regulations promulgated by the Environmental Protection Agency.,90,8,2
118,1994,118,103,2,Senate,S. 2019,On the Motion to Table S.Amdt. 1728: Motion to table Smith Amdt. No. 1728; To exempt from the labor standards requirements assistance derived from repayments to the State loan fund.,1/2,18/5/1994,04:09PM,Motion to Table Agreed to,To exempt from the labor standards requirements assistance derived from repayments to the State loan fund.,52,46,2
119,1994,119,103,2,Senate,S. 2019,"On the Amendment S.Amdt. 1730: Simpson Amdt. No. 1730; To exempt contracts entered into by the the United States or the District of Columbia for construction, alteration, or repair work that is performed in disadvantaged communities and that is necessary to comply with the Safe Drinking Water Act from the requirements of the Davis-Bacon Act.",1/2,18/5/1994,04:24PM,Amendment Rejected,"To exempt contracts entered into by the the United States or the District of Columbia for construction, alteration, or repair work that is performed in disadvantaged communities and that is necessary to comply with the Safe Drinking Water Act from the requirements of the Davis-Bacon Act.",45,53,2
120,1994,120,103,2,Senate,S. 2019,"On the Motion to Table S.Amdt. 1722: Motion to Table Johnston Amdt. No. 1722; To provide for the energy security of the Nation through encouraging the production of domestic oil and gas resources in deep water on the Outer Continental Shelf in the Gulf of Mexico, and for other purposes.",1/2,18/5/1994,04:46PM,Motion to Table Agreed to,"To provide for the energy security of the Nation through encouraging the production of domestic oil and gas resources in deep water on the Outer Continental Shelf in the Gulf of Mexico, and for other purposes.",65,34,1
121,1994,121,103,2,Senate,S. 2019,On the Amendment S.Amdt. 1721: Wallop amdt. no. 1721; To permit each State to determine the drinking water regulations that shall apply in the State.,1/2,18/5/1994,05:58PM,Amendment Rejected,To permit each State to determine the drinking water regulations that shall apply in the State.,28,67,5
122,1994,122,103,2,Senate,S. 2019,"On Passage of the Bill: S. 2019 Passage; An original bill to reauthorize and amend title XIV of the Public Health Service Act (commonly known as the ""Safe Drinking Water Act""), and for other purposes.",1/2,19/5/1994,10:30AM,Bill Passed,"An original bill to reauthorize and amend title XIV of the Public Health Service Act (commonly known as the ""Safe Drinking Water Act""), and for other purposes.",95,3,2
123,1994,123,103,2,Senate,H.R. 3355,"On the Motion: Conrad-Mack Motion to Instruct Conferees re: H.R. 3355; A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",1/2,19/5/1994,06:30PM,Motion Agreed to,"A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",74,22,4
124,1994,124,103,2,Senate,H.R. 3355,"On the Motion: Gramm Motion to Instruct Conferees re: H.R. 3355; A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",1/2,19/5/1994,06:54PM,Motion Agreed to,"A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",66,32,2
125,1994,125,103,2,Senate,H.R. 3355,"On the Motion: biden motion to instruct conferees re:h.r.3355; A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",1/2,19/5/1994,07:10PM,Motion Agreed to,"A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",94,4,2
126,1994,126,103,2,Senate,H.R. 3355,"On the Motion: d'amato motion to instruct cnferees h.r.3355; A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",1/2,19/5/1994,07:22PM,Motion Agreed to,"A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to increase police presence, to expand and improve cooperative efforts between law enforcement agencies and members of the community to address crime and disorder problems, and otherwise to enhance public safety.",51,47,2
127,1994,127,103,2,Senate,H.R. 1933,"On the Amendment S.Amdt. 1738: Helms Amdt. No. 1738, As Amended; To restore the original purpose of the Martin Luther King, Jr. Holiday Commission by ensuring that only private funds are used by the Commission.",1/2,24/5/1994,02:37PM,Amendment Rejected,"To restore the original purpose of the Martin Luther King, Jr. Holiday Commission by ensuring that only private funds are used by the Commission.",28,70,2
128,1994,128,103,2,Senate,H.R. 1933,"On Passage of the Bill: H.R. 1933, as Amended; A bill to authorize appropriations for the Martin Luther King Jr. Federal Holiday Commission, extend such Commission, establish a National Service Day to promote community service, and for other purposes.",1/2,24/5/1994,02:59PM,Bill Passed,"A bill to authorize appropriations for the Martin Luther King Jr. Federal Holiday Commission, extend such Commission, establish a National Service Day to promote community service, and for other purposes.",94,4,2
129,1994,129,103,2,Senate,PN835,On the Cloture Motion: Motion to Invoke Cloture on Derek Shearer Nomination,3/5,24/5/1994,03:12PM,Cloture Motion Agreed to,"Edmund T. DeJarnette, Jr., of Virginia, to be Ambassador to the Republic of Angola",63,35,2
130,1994,130,103,2,Senate,PN1159,On the Nomination: Nomination - Derek Shearer to be Ambassador to Finland,1/2,24/5/1994,04:20PM,Nomination Confirmed,"Derek Shearer, of California, to be Ambassador to Finland",67,31,2
131,1994,131,103,2,Senate,PN858,On the Cloture Motion: Cloture Motion re: Nomination of Sam Brown,3/5,24/5/1994,04:43PM,Cloture Motion Rejected,"Michael V. Dunn, of Iowa, to be Administrator of the Farmers Home Administration",54,44,2
132,1994,132,103,2,Senate,PN898,On the Cloture Motion: motion to invoke cloture re: nomination of sam brown,3/5,25/5/1994,01:00PM,Cloture Motion Rejected,"Sam W. Brown, Jr., of California, for the rank of Ambassador during his tenure of service as Head of Delegation to the Conference on Security and Cooperation in Europe (CSCE)",56,42,2
133,1994,133,103,2,Senate,S. 729,"On Passage of the Bill: s.729 passage; A bill to amend the Toxic Substances Control Act to reduce the levels of lead in the environment, and for other purposes.",1/2,25/5/1994,01:24PM,Bill Passed,"A bill to amend the Toxic Substances Control Act to reduce the levels of lead in the environment, and for other purposes.",97,1,2
134,1994,134,103,2,Senate,S. 1491,"On the Motion for Attendance: Motion to Instruct Sergeant at Arms; A bill to amend the Airport and Airway Improvement Act of 1982 to authorize appropriations, and for other purposes.",1/2,10/6/1994,10:02AM,Motion for Attendance Agreed to,"A bill to amend the Airport and Airway Improvement Act of 1982 to authorize appropriations, and for other purposes.",78,13,9
135,1994,135,103,2,Senate,S. 1491,"On the Motion for Attendance: Motion to Instruct Sgt-at-Arms; A bill to amend the Airport and Airway Improvement Act of 1982 to authorize appropriations, and for other purposes.",1/2,10/6/1994,12:04PM,Motion for Attendance Agreed to,"A bill to amend the Airport and Airway Improvement Act of 1982 to authorize appropriations, and for other purposes.",70,13,17
136,1994,136,103,2,Senate,S. 1491,"On the Motion for Attendance: motion to instruct; A bill to amend the Airport and Airway Improvement Act of 1982 to authorize appropriations, and for other purposes.",1/2,14/6/1994,10:13AM,Motion for Attendance Agreed to,"A bill to amend the Airport and Airway Improvement Act of 1982 to authorize appropriations, and for other purposes.",86,13,1
137,1994,137,103,2,Senate,S. 1491,"On the Amendment S.Amdt. 1776: mitchell amdt no. 1776; Authorizing oversight hearings by the Committee on Banking, Housing, and Urban Affairs.",1/2,14/6/1994,03:01PM,Amendment Agreed to,"Authorizing oversight hearings by the Committee on Banking, Housing, and Urban Affairs.",56,43,1
138,1994,138,103,2,Senate,S. 1491,"On the Amendment S.Amdt. 1779: mitchell amdt no. 1779, as modified; In the nature of a substitute.",1/2,14/6/1994,04:15PM,Amendment Agreed to,In the nature of a substitute.,56,43,1
139,1994,139,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1781: mitchell amdt no. 1781; In the nature of a substitute.,1/2,14/6/1994,05:14PM,Amendment Agreed to,In the nature of a substitute.,56,43,1
140,1994,140,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1783: daschle for mitchell amdt no. 1783; In the nature of a substitute.,1/2,15/6/1994,02:32PM,Amendment Agreed to,In the nature of a substitute.,56,44,
141,1994,141,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1785: daschle for mitchell amdt no. 1785; In the nature of a substitute.,1/2,15/6/1994,02:53PM,Amendment Agreed to,In the nature of a substitute.,55,44,1
142,1994,142,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1787: mitchell amdt no. 1787; In the nature of a substitute.,1/2,15/6/1994,04:21PM,Amendment Agreed to,In the nature of a substitute.,56,44,
143,1994,143,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1789: mitchell amdt no. 1789; In the nature of a substitute.,1/2,15/6/1994,06:30PM,Amendment Agreed to,In the nature of a substitute.,55,44,1
144,1994,144,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1791: mitchell amdt no. 1791; In the nature of a substitute.,1/2,15/6/1994,06:52PM,Amendment Agreed to,In the nature of a substitute.,55,44,1
145,1994,145,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1793: mitchell amdt no. 1793; In the nature of a substitute.,1/2,15/6/1994,09:10PM,Amendment Agreed to,In the nature of a substitute.,56,43,1
146,1994,146,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1795: mitchell amdt no. 1795; In the nature of a substitute.,1/2,15/6/1994,09:33PM,Amendment Agreed to,In the nature of a substitute.,56,43,1
147,1994,147,103,2,Senate,PN657,On the Motion to Recommit: Motion to Recommit re: Fitz-Pegado Nomination,1/2,16/6/1994,01:43PM,Motion to Recommit Rejected,"Lauri Fitz-Pegado, of Maryland, to be Assistant Secretary of Commerce and Director General of the United States and Foreign Commercial Service",37,61,2
148,1994,148,103,2,Senate,PN657,On the Nomination: Confirmation Lauri Fitz-Pegado,1/2,16/6/1994,12:05PM,Nomination Confirmed,"Lauri Fitz-Pegado, of Maryland, to be Assistant Secretary of Commerce and Director General of the United States and Foreign Commercial Service",69,30,1
149,1994,149,103,2,Senate,S. 1491,On the Motion to Table S.Amdt. 1796: Motion to Table Metzenbaum Amdt. No. 1796; To make certain requirements relating to the provision of sanitary facilities by domestic air carriers.,1/2,16/6/1994,02:38PM,Motion to Table Agreed to,To make certain requirements relating to the provision of sanitary facilities by domestic air carriers.,93,6,1
150,1994,150,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1799: McCain Amdt. No. 1799 (as Amended); To enhance the preparedness of U.S. and South Korean forces in the Republic of Korea.,1/2,16/6/1994,04:49PM,Amendment Agreed to,To enhance the preparedness of U.S. and South Korean forces in the Republic of Korea.,93,3,4
151,1994,151,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1804: Brown Amdt. No. 1804 (as Modified); To express the sense of the Congress regarding the issuance under Title VII of the Civil Rights Act of 1964 of administrative guidelines applicable to religious harassment in employment.,1/2,16/6/1994,06:45PM,Amendment Agreed to,To express the sense of the Congress regarding the issuance under Title VII of the Civil Rights Act of 1964 of administrative guidelines applicable to religious harassment in employment.,94,0,6
152,1994,152,103,2,Senate,S. 1491,On the Amendment S.Amdt. 1807: Metzenbaum Amdt. No. 1807; To provide for the reemployment as air traffic controllers of certain discharged air traffic controllers.,1/2,16/6/1994,07:07PM,Amendment Rejected,To provide for the reemployment as air traffic controllers of certain discharged air traffic controllers.,29,65,6
153,1994,153,103,2,Senate,S.Res. 229,On the Amendment S.Amdt. 1818: D'Amato for Dole Amdt. No. 1818; To propose a substitute.,1/2,21/6/1994,02:17PM,Amendment Rejected,To propose a substitute.,44,54,2
154,1994,154,103,2,Senate,S.Res. 229,"On the Resolution: S.Res.229; A resolution authorizing oversight hearings by the Committee on Banking, Housing and Urban Affairs.",1/2,21/6/1994,02:37PM,Resolution Agreed to,"A resolution authorizing oversight hearings by the Committee on Banking, Housing and Urban Affairs.",54,44,2
155,1994,155,103,2,Senate,H.R. 4539,"On the Motion to Table S.Amdt. 1823: motion to table grassley amdt no. 1823; To limit funding on the Internal Revenue tax compliance initiative in fiscal year 1995, and for other purposes.",1/2,21/6/1994,05:00PM,Motion to Table Agreed to,"To limit funding on the Internal Revenue tax compliance initiative in fiscal year 1995, and for other purposes.",54,43,3
156,1994,156,103,2,Senate,H.R. 4539,"On the Motion to Table the Motion to Recommit: motion to table smith motion to recommit; A bill making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 1995, and for other purposes.",1/2,21/6/1994,07:27PM,Motion to Table Motion to Recommit Agreed to,"A bill making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 1995, and for other purposes.",56,38,6
157,1994,157,103,2,Senate,H.R. 4539,On the Amendment S.Amdt. 1825: faircloth amdt no. 1825 as modified; To certify that White House employees administering the drug testing program do not have a history of drug abuse.,1/2,22/6/1994,10:10AM,Amendment Agreed to,To certify that White House employees administering the drug testing program do not have a history of drug abuse.,98,0,2
158,1994,158,103,2,Senate,H.R. 4539,On the Motion to Table S.Amdt. 1832: motoin to table reid amdt no. 1832; To strike language prohibiting the collection of land border processing fees by the United States Customs Services.,1/2,22/6/1994,02:01PM,Motion to Table Failed,To strike language prohibiting the collection of land border processing fees by the United States Customs Services.,43,56,1
159,1994,159,103,2,Senate,H.R. 4539,On the Motion S.Amdt. 1833: gorton motion to waive budget act; To provide that funds may not be used in certain cases to enforce the prohibition on selling dyed diesel fuel for use in recreational boats.,3/5,22/6/1994,02:23PM,Motion Agreed to,To provide that funds may not be used in certain cases to enforce the prohibition on selling dyed diesel fuel for use in recreational boats.,79,20,1
160,1994,160,103,2,Senate,H.R. 4539,On the Motion to Table S.Amdt. 1836: motion to table mccain smdt no. 1836; To eliminate full time employment floors from the Act.,1/2,22/6/1994,02:39PM,Motion to Table Agreed to,To eliminate full time employment floors from the Act.,66,33,1
